id,title,cited_by_count,field,domain
https://openalex.org/W4230576785,Social Welfare Activities in Bahrain: Problems of Family Planning,0,Social Sciences,Social Sciences
https://openalex.org/W4299622244,Family life clinics for Gulf state: Bahrain FPA helps bring a family planning breakthrough.,0,Social Sciences,Social Sciences
https://openalex.org/W1500845271,"Islam, charity, and activism: middle-class networks and social welfare in Egypt, Jordan, and Yemen",248,Social Sciences,Social Sciences
https://openalex.org/W4254874902,No. 48040: International Development Association and Yemen,0,Social Sciences,Social Sciences
https://openalex.org/W2174583799,The Yemen cash transfer programme: How Oxfam used social welfare fund lists and the Post Office system to distribute funds and rebuild donor trust,1,Social Sciences,Social Sciences
https://openalex.org/W2949118101,"Yemen, Republic of - Social Fund for Development Phase Four",0,Social Sciences,Social Sciences
https://openalex.org/W3189325988,Case study J: Emergency cash transfers in Yemen,0,Nursing,Health Sciences
https://openalex.org/W2024537626,"Economic Reform, Social Welfare, and Instability: Jordan, Egypt, Morocco, and Tunisia, 1983–2004",41,Social Sciences,Social Sciences
https://openalex.org/W1513565942,"Economic liberalisation, social capital and Islamic welfare provision",29,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4244564875,Welfare consequences of water supply alternatives in rural Tunisia,10,Nursing,Health Sciences
https://openalex.org/W3122925167,Decomposing poverty changes into vertical and horizontal components,6,Social Sciences,Social Sciences
https://openalex.org/W3123068711,Focused Targeting against Poverty Evidence from Tunisia,2,Social Sciences,Social Sciences
https://openalex.org/W2496123043,Islamic Social Welfare and Political Islam in the Arab World,0,Social Sciences,Social Sciences
https://openalex.org/W1543458643,Decomposing Poverty Changes into Vertical and Horizontal Components,0,Social Sciences,Social Sciences
https://openalex.org/W3121643400,Decomposing Poverty Changes into Vertical and Horizontal Components,0,Social Sciences,Social Sciences
https://openalex.org/W3026794036,MENA Welfare States: Explanations and Broader Implications,0,Social Sciences,Social Sciences
https://openalex.org/W2905736331,Moving for a ‘better welfare’? The case of transnational Sudanese families,46,Social Sciences,Social Sciences
https://openalex.org/W2791289740,Providing social protection to mobile populations: symbiotic relationships between migrants and welfare institutions,25,Social Sciences,Social Sciences
https://openalex.org/W2911217145,Applying the ‘no-one worse off’ criterion to design Pareto efficient HIV responses in Sudan and Togo,5,Medicine,Health Sciences
https://openalex.org/W2755517217,"Faking and Counterfeiting of Drugs : Evaluation of Pharmacy Regulatory, Privatisation, Social Welfare Services and Its Alternatives of Sudan",0,Medicine,Health Sciences
https://openalex.org/W2322297969,Commitment of Islamic banks to long-term economic development and society welfare: the Sudan experience,0,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2531150054,"The role of regulatory impact assessment: Privatisation, social welfare services and its alternatives of Sudan",0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2180117187,"The role of regulatory impact assessment: privatisation, social welfare services and its alternatives of Sudan",0,Medicine,Health Sciences
https://openalex.org/W3083135603,The German Welfare State as a Holding Environment for Refugees: A Case Study of Incorporation,5,Social Sciences,Social Sciences
https://openalex.org/W4232787656,Social Development Impact of the Conflict,1,Social Sciences,Social Sciences
https://openalex.org/W4324340239,Syrian Refugees Evaluation for the Services Provided By High Commissioner for Refugees (UNHCR) In Zaatari Refugee Camp (A Field Study),1,Social Sciences,Social Sciences
https://openalex.org/W3093183162,THE NEW FORM OF THE PUBLIC-CIVIL SOCIETY RELATIONS AND THE WELFARE STATE,0,Social Sciences,Social Sciences
https://openalex.org/W2152556444,"Health in the 5th 5-years Development Plan of Iran: Main Challenges, General Policies and Strategies.",69,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2011909898,Client Violence and Mental Health Status among Iranian Social Workers: A National Survey,35,Social Sciences,Social Sciences
https://openalex.org/W175791106,Social insurance for dental care in Iran: a developing scheme for a developing country.,35,Dentistry,Health Sciences
https://openalex.org/W2899296186,Industrial development and social welfare: A case study of Iran,15,Health Professions,Health Sciences
https://openalex.org/W2152973367,Burnout among Social Workers in Iran: Relations to Individual Characteristics and Client Violence,18,Social Sciences,Social Sciences
https://openalex.org/W3109342574,Experiences and challenges of Prostitute Women in Iran: A phenomenological qualitative study,13,Social Sciences,Social Sciences
https://openalex.org/W1879534937,Territorial analysis of social welfare in Iran,16,Social Sciences,Social Sciences
https://openalex.org/W2095669764,Hymen ‘restoration’ in cultures of oppression: how can physicians promote individual patient welfare without becoming complicit in the perpetuation of unjust social norms?,44,Medicine,Health Sciences
https://openalex.org/W2767018487,Power structure among the actors of financial support to the poor to access health services: Social network analysis approach,16,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2415011620,Practical Application of Current Knowledge Concerning Human Chromosomes,3,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2344461098,Enhancing community based health programs in Iran: a multi-objective location-allocation model,24,Engineering,Physical Sciences
https://openalex.org/W1695318156,How Do Family Caregivers of Older People Give Up Caregiving?,19,Health Professions,Health Sciences
https://openalex.org/W4214651664,A review study of the providing elderly care services in different countries,17,Psychology,Social Sciences
https://openalex.org/W2083854956,Gorbachev's reorganization and the Gorkom,1,Health Professions,Health Sciences
https://openalex.org/W1484900893,"The transformation of the Swedish welfare system : fact or fiction? ; globalisation, institutions and welfare state change in a Social Democratic regime",10,Social Sciences,Social Sciences
https://openalex.org/W1841750191,Export constraint and domestic fiscal reform: Lessons from 2011 subsidy reform in Iran,3,Energy,Physical Sciences
https://openalex.org/W210615051,Doctor Shoja-ad-Din Sheikholeslamzadeh and his Achievements.,3,Psychology,Social Sciences
https://openalex.org/W2982469301,Suicide among Adult Psychiatric Inpatients: A Pilot Study in Iran,3,Psychology,Social Sciences
https://openalex.org/W2898901444,Life experience of pregnancy among Iranian homeless women,9,Health Professions,Health Sciences
https://openalex.org/W2904897377,Designing a pragmatic model for strategic purchasing of health services in health insurance companies,6,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2971573724,Evaluation of the effect of R&amp;D subsidies on Iranian firms’ innovative behavior,9,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2265611703,The existing situation and challenges facing acceptance and care of children in substitute families,1,Social Sciences,Social Sciences
https://openalex.org/W2588727380,Social Policy and State Capacity in Iran: Health and Education Policy from 1981-2009,5,Social Sciences,Social Sciences
https://openalex.org/W2090061954,The impact of self-targeted subsidies on social welfare in Iran,3,Social Sciences,Social Sciences
https://openalex.org/W2487990802,Evaluation of Social Cost of Monopoly in Iranian Industries: Leibenstein Approach,2,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2407270594,Social Welfare and Transformative Practice,1,Social Sciences,Social Sciences
https://openalex.org/W1577679951,"Gasoline Demand, Pricing Policy and Social Welfare in Iran",4,Energy,Physical Sciences
https://openalex.org/W2935956090,Future Study of Iran's Elderly Sports Using Cross-Impact Matrix,1,Psychology,Social Sciences
https://openalex.org/W2121737767,INFORMAL SETTLEMENTS AND SUSTAINABLE URBAN DEVELOPMENT CASE STUDY: METROPOLIS OF MASHHAD IN NORTHEASTERN OF IRAN,6,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2887863996,The Relation of Social Happiness and Adjustment with Vandalistic Behaviour of the Children and Young Adults in the Families under Supervision of Welfare Office,6,Social Sciences,Social Sciences
https://openalex.org/W2189136210,"Urban Density and Social Sustainable Development on Neighborhoods Case Study: Tabriz, Iran",3,Social Sciences,Social Sciences
https://openalex.org/W2122909784,Role of social workers to support single mothers: A case study of welfare receivers in Iran,2,Social Sciences,Social Sciences
https://openalex.org/W1717348260,The Straw that Could Break the Camel's Back: An Economic Analysis of Subsidies in the Iranian Economy,0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3146704969,The Straw that Could Break the Camel's Back: An Economic Analysis of Subsidies in the Iranian Economy,0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2204615067,Translation & Cross-Cultural Adaptation of the Swedish Occupational Fatigue Inventory (SOFI) into Persian and Evaluation of its Face & Convergent Validity,0,Health Professions,Health Sciences
https://openalex.org/W1028852619,Welfare Impacts of Imposing a Tariff on Rice in Iran vs an Export Tax in Thailand: A Game Theoretic Approach,0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4312332099,Spatial Distribution of Urban Services from the Spatial Justice Perspective: Case Study of Tehran,3,Social Sciences,Social Sciences
https://openalex.org/W2188043676,Roles and Responsibilities of Local Governments (Councils) in Iran: Analytical Underpinnings,1,Social Sciences,Social Sciences
https://openalex.org/W1514675486,An Examination of Experiences of Mothers of Children with Down Syndrome: A Two Country Comparison,0,Psychology,Social Sciences
https://openalex.org/W2276580755,Valuing Welfare Per Capita in Iran Based on Elasticity of Marginal Utility of Consumption Parameter with Revealed Social Values and Behavioral Approaches,0,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2748468704,Especial care: The missing link of handling in the children with cerebral palsy: A letter to the editor,1,Psychology,Social Sciences
https://openalex.org/W2766100152,Evaluation the effectiveness of the substance abuse prevention programs among employees of Iran Ministry of Cooperatives Labour and Social Welfare,0,Psychology,Social Sciences
https://openalex.org/W3138440657,"Investigating the Quality of Work Inspection Software of the Ministry of Cooperatives, Labour and Social Welfare in Iran Based on Kerman Data: A Descriptive Study",0,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2986444520,Comparative Comparison of the Principle of Free Social Services of Citizens of England and Iran Based on the Obligation of Human Respect,0,Medicine,Health Sciences
https://openalex.org/W3115443845,Challenges of Establishing an Islamic Welfare State: A Historical Overview of Welfare System Developments in Post-Revolution Iran,0,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2803671329,An Aristotelian Social Welfare Function,0,Social Sciences,Social Sciences
https://openalex.org/W2133388530,Corrigendum to “Risk Factors of Suicidal Ideation and Attempt in Women with Drug User Spouse” [JCMA 76 (2013) 648–652],0,Psychology,Social Sciences
